Date,Price,PE,PB,ROE,ROA
16-Mar,187,16.2061,2.2542,14.2505,1.425
23-Mar,184.6,15.9675,2.2228,14.2642,1.426
30-Mar,181.6,15.6795,2.1835,14.278,1.427
6-Apr,184,15.855,2.2107,14.2917,1.4281
13-Apr,189.8,16.3236,2.2779,14.3138,1.4291
20-Apr,194.3,16.6789,2.3294,14.3318,1.4301
27-Apr,195.6,16.7167,2.3424,14.3452,1.4311
4-May,196.5,16.7445,2.3499,14.3708,1.4321
11-May,201.6,17.1452,2.4083,14.3841,1.4332
18-May,197.2,16.738,2.3531,14.3974,1.4342
25-May,195.5,16.5611,2.3303,14.4106,1.451
1-Jun,193.3,16.3434,2.3026,14.4269,1.4519
8-Jun,200.2,16.8936,2.3822,14.4403,1.4527
15-Jun,198.3,16.701,2.3557,14.4916,1.4536
22-Jun,194.7,16.3656,2.3111,14.5049,1.4545
29-Jun,196.2,16.3356,2.3413,14.6746,1.4448
6-Jul,195,16.1751,2.324,14.714,1.4481
13-Jul,201,16.6389,2.3929,14.7291,1.4489
20-Jul,198.4,16.2528,2.3562,14.8407,1.4446
27-Jul,210.2,17.1831,2.4935,14.857,1.4505
3-Aug,202.4,16.5133,2.3991,14.8833,1.4513
10-Aug,209,16.1674,2.4627,15.5615,1.5057
17-Aug,207.2,15.9936,2.4386,15.5729,1.5065
24-Aug,205.6,15.844,2.417,15.5844,1.5073
31-Aug,212.8,16.3719,2.4987,15.5959,1.5018
7-Sep,203.2,15.6077,2.3832,15.6073,1.5025
14-Sep,208.2,15.8149,2.4327,15.7766,1.5033
21-Sep,210,15.9267,2.4508,15.7869,1.5041
28-Sep,212.6,16.017,2.4749,15.8523,1.5048
5-Oct,209.6,15.663,2.4252,15.8717,1.5463
12-Oct,204.6,15.2629,2.3643,15.8829,1.5472
19-Oct,201,14.9685,2.3196,15.8986,1.5482
26-Oct,189.6,14.1044,2.1832,15.8944,1.5492
2-Nov,192.3,14.3165,2.2132,15.8985,1.5501
9-Nov,177.9,13.2225,2.0447,15.909,1.5511
16-Nov,180.8,13.5056,2.0805,15.8073,1.552
23-Nov,177.6,13.2456,2.041,15.8163,1.553
30-Nov,180.6,13.519,2.0924,15.7341,1.554
7-Dec,181,13.693,2.0934,15.5453,1.5362
14-Dec,178.2,13.64,2.0725,15.4659,1.5232
21-Dec,174.8,13.3637,2.0149,15.5898,1.5431
28-Dec,174.3,13.3035,2.0065,15.5958,1.5438
4-Jan,167.8,12.8845,1.9298,15.5966,1.5442
11-Jan,175,13.475,2.0161,15.5274,1.5444
18-Jan,174.3,13.4681,2.0059,15.5257,1.5447
25-Jan,179.6,13.863,2.0647,15.524,1.545
1-Feb,179,13.7972,2.0557,15.5224,1.5452
8-Feb,179.3,13.8059,2.057,15.5207,1.5455
15-Feb,182.7,14.1922,2.1053,15.5092,1.5359
22-Feb,191.2,14.6468,2.2143,15.5148,1.5668
1-Mar,194.9,14.9469,2.2571,15.533,1.5692
8-Mar,188.5,14.4426,2.1803,15.5383,1.5691
15-Mar,190.5,14.6689,2.2008,15.5437,1.569
22-Mar,191.6,14.7141,2.2113,15.6042,1.5689
29-Mar,193.7,14.8613,2.2329,15.6096,1.5688
5-Apr,198.4,15.2029,2.2911,15.6467,1.58
12-Apr,198.8,15.1363,2.2785,15.7071,1.5656
19-Apr,204.6,15.5637,2.3407,15.7139,1.566
26-Apr,205.8,15.4931,2.3529,15.7207,1.5664
3-May,212.6,15.8816,2.389,15.7696,1.5668
10-May,203,15.1492,2.277,15.7766,1.5672
17-May,200.4,14.9402,2.2463,15.7837,1.5675
24-May,202.2,15.0593,2.2637,15.7908,1.5679
31-May,196.5,14.5334,2.1972,15.7979,1.5683
7-Jun,195.1,14.4165,2.1788,15.8049,1.5687
14-Jun,194.2,14.3342,2.1661,15.812,1.5691
21-Jun,196,14.5411,2.2188,15.7321,1.5695
28-Jun,194.5,14.4188,2.198,15.7363,1.5698
5-Jul,195,14.4575,2.202,15.7847,1.5702
12-Jul,195.1,14.397,2.2,15.9008,1.58
19-Jul,196.7,14.5704,2.2225,15.8238,1.56
26-Jul,195.5,14.4727,2.2061,15.8272,1.56
2-Aug,181.5,13.4281,2.0454,15.8306,1.56
9-Aug,172.5,12.9753,1.8794,15.1459,1.5295
16-Aug,167.3,12.6911,1.8207,15.136,1.5278
23-Aug,167.5,12.7085,1.8209,15.1262,1.5261
30-Aug,163.6,12.3481,1.7575,15.2598,1.541
6-Sep,168.6,12.7253,1.809,15.2527,1.5404
13-Sep,179,13.51,1.9181,15.301,1.5398
20-Sep,171.9,12.9739,1.8398,15.2955,1.5391
27-Sep,169.5,12.7925,1.8118,15.29,1.5385
4-Oct,164.6,12.4225,1.7566,15.2844,1.5379
11-Oct,163.5,12.4938,1.7535,14.9356,1.5289
18-Oct,163.3,12.4818,1.7493,14.9262,1.5284
25-Oct,167.2,12.7806,1.789,14.9168,1.5279
1-Nov,165.1,12.7052,1.7664,14.7098,1.5071
8-Nov,170,13.1225,1.8168,14.6968,1.5063
15-Nov,159.3,12.2984,1.7005,14.6837,1.5054
22-Nov,160.8,12.416,1.7146,14.6706,1.5046
29-Nov,159.6,12.3251,1.6999,14.6575,1.5037
6-Dec,159.5,12.3959,1.697,14.521,1.4795
13-Dec,163,12.7971,1.7342,14.2998,1.4782
20-Dec,160.8,12.629,1.709,14.2811,1.4769
27-Dec,162.4,12.7594,1.7241,14.2625,1.4755
3-Jan,161.6,12.697,1.7145,14.2534,1.4749
10-Jan,165,12.9302,1.7487,14.2456,1.4743
17-Jan,173.5,13.7575,1.8581,13.9586,1.4301
24-Jan,165.5,13.1197,1.7697,13.948,1.4288
31-Jan,158.2,12.5377,1.6913,13.9374,1.4275
7-Feb,162.9,12.702,1.7401,14.3048,1.4415
14-Feb,163.9,12.7907,1.7493,14.3734,1.4452
21-Feb,163.2,13.1326,1.7277,13.651,1.427
28-Feb,162.5,13.0898,1.7187,13.6524,1.4262
6-Mar,147.1,12.2847,1.5613,13.3609,1.4048
13-Mar,139.4,11.9035,1.4783,13.1125,1.3594
20-Mar,133.5,11.7846,1.4184,12.7122,1.3095
27-Mar,133.1,11.8259,1.4186,12.6217,1.2958
3-Apr,134.2,11.9229,1.4289,12.6118,1.2948
10-Apr,137.9,12.4279,1.4664,12.572,1.2938
17-Apr,137,12.3423,1.4559,12.5614,1.2928
24-Apr,132.4,11.9239,1.4056,12.5507,1.2918
1-May,136.5,12.6732,1.4635,12.1349,1.2481
8-May,135.2,12.8649,1.4499,11.9964,1.2261
15-May,131.4,12.4537,1.4081,11.9869,1.2254
22-May,124,11.7507,1.3278,11.9773,1.2248
29-May,117.9,11.1711,1.2616,11.9678,1.2241
5-Jun,134.8,12.7707,1.4414,11.9582,1.2235
12-Jun,129.5,12.2205,1.3837,11.8263,1.2001
19-Jun,135.3,12.7654,1.4446,11.818,1.1995
26-Jun,132.6,12.5084,1.4147,11.8096,1.1989
3-Jul,133.1,12.5532,1.419,11.8013,1.1984
10-Jul,129.2,12.1831,1.3764,11.793,1.1978
17-Jul,129.5,12.2531,1.3786,11.7847,1.1973
24-Jul,124.3,11.9558,1.3183,11.593,1.1745
31-Jul,121.9,11.8534,1.2897,11.4842,1.1741
7-Aug,117.9,12.3414,1.2686,10.7308,1.0788
14-Aug,124.9,13.4271,1.3466,10.4215,1.0578
21-Aug,120.9,12.9818,1.3022,10.4331,1.0588
28-Aug,123.5,13.2455,1.3288,10.4446,1.0599
4-Sep,119.1,12.7587,1.2802,10.4562,1.0609
11-Sep,121.3,12.9792,1.3026,10.4677,1.0619
18-Sep,119.4,12.761,1.2809,10.4792,1.0629
25-Sep,112.2,11.9775,1.2024,10.4908,1.0639
2-Oct,114.1,12.1712,1.2216,10.5023,1.065
9-Oct,117.3,12.4893,1.2653,10.5989,1.066
16-Oct,113.7,12.0824,1.2259,10.5757,1.0628
23-Oct,121.7,12.9174,1.3108,10.5879,1.0638
30-Oct,119.2,12.6373,1.2831,10.6,1.0649
6-Nov,125.6,13.3011,1.3509,10.6122,1.0659
13-Nov,129.3,13.7406,1.3902,10.555,1.0669
20-Nov,131.7,13.983,1.4149,10.5647,1.068
